stop_name,stop_id,stop_lat,stop_lon,carrier,identifier
Setúbal (Avª Independência Colónias) Pavilhão,11_39,38.5313734151409,-8.88958758699575,data_tst,39
Setúbal (Avª Infante D Henrique 10),11_4110,38.5264956808489,-8.87516394067186,data_tst,4110
Setúbal (Avª Infante D Henrique 11),11_4111,38.5264956808489,-8.87516394067186,data_tst,4111
Setúbal (Avª Infante D Henrique 30),11_41,38.5280913415722,-8.87525684803064,data_tst,41
Setúbal (Avª Infante D Henrique 39),11_4109,38.5280939152057,-8.87525692882059,data_tst,4109
Setúbal (Avª Jaime Cortesão 104),11_974,38.5247082041718,-8.88191382913347,data_tst,974
Setúbal (Avª Jaime Cortesão 11),11_973,38.525154459636,-8.87638293331751,data_tst,973
Setúbal (Avª Jaime Cortesão 146) Mármores,11_972,38.5249501615707,-8.88408437295011,data_tst,972
Setúbal (Avª Jaime Cortesão 4),11_969,38.5251692770014,-8.87619078896894,data_tst,969
Setúbal (Avª Jaime Cortesão 40),11_43,38.5249335487194,-8.87910334710312,data_tst,43
Setúbal (Avª Jaime Cortesão) Farmácia Portugal,11_976,38.5247757807556,-8.88102347182783,data_tst,976
Setúbal (Avª Jaime Cortesão) Tribunal,11_975,38.5249705180242,-8.88428281020211,data_tst,975
Setúbal (Avª Luisa Todi 363),11_934,38.5208828712466,-8.90125961679713,data_tst,934
Setúbal (Avª Luisa Todi 38),11_2251,38.5228763549116,-8.88729209362103,data_tst,2251
Setúbal (Avª Luisa Todi 418) Restaurante 'O 10',11_51,38.5232264018174,-8.89754405036572,data_tst,51
Setúbal (Avª Luisa Todi 472) Pirilampos,11_47,38.5228465823451,-8.89871733406538,data_tst,47
Setúbal (Avª Luisa Todi 620) Escadinhas Castelo,11_930,38.5209621700396,-8.90211598410553,data_tst,930
Setúbal (Avª Luisa Todi) Banco Atlântico,11_967,38.5233811231463,-8.89296571499111,data_tst,967
Setúbal (Avª Luisa Todi) Biblioteca,11_962,38.5231198849943,-8.89012727881496,data_tst,962
Setúbal (Avª Luisa Todi) Casino,11_955,38.5234333976884,-8.89533031746738,data_tst,955
Setúbal (Avª Luisa Todi) Estacionamento,11_50,38.5227727942783,-8.89740224389877,data_tst,50
Setúbal (Avª Luisa Todi) Finanças,11_953,38.5228846336123,-8.88737705093339,data_tst,953
Setúbal (Avª Luisa Todi) Forum Luisa Todi,11_951,38.5227159294246,-8.89045093976761,data_tst,951
Setúbal (Avª Luisa Todi) Fte Posto Shell,11_960,38.5226698043643,-8.88609106230487,data_tst,960
Setúbal (Avª Luisa Todi) Millennium,11_44,38.5229951114347,-8.89491698736996,data_tst,44
Setúbal (Avª Luisa Todi) Pingo Doce,11_948,38.5229389545576,-8.89296560588411,data_tst,948
Setúbal (Avª Luisa Todi) Posto Galp,11_48,38.5218300420817,-8.9005587285806,data_tst,48
Setúbal (Avª Mestre Lima Freitas 17),11_523,38.5411071232557,-8.87447687454833,data_tst,523
Setúbal (Avª Mestre Lima Freitas 20),11_363,38.5411342216563,-8.8745903006738,data_tst,363
Setúbal (Avª Mestre Lima Freitas 34),11_360,38.5415635732934,-8.87655831461998,data_tst,360
Setúbal (Avª Mestre Lima Freitas 41),11_361,38.541699483272,-8.8772576310005,data_tst,361
Setúbal (Avª Mestre Lima Freitas) Fte Moviflor,11_359,38.5397681850967,-8.86821963604004,data_tst,359
Setúbal (Avª Mestre Lima Freitas) Moviflor,11_358,38.5398991664418,-8.86870704779857,data_tst,358
Setúbal (Avª Moçambique),11_53,38.5385995089949,-8.89400011832291,data_tst,53
Setúbal (Avª Pedro A Cabral) Fábrica Iola,11_928,38.531175791525,-8.87539470834544,data_tst,928
Setúbal (Avª Pedro A Cabral) Lateral Cadeia,11_4182,38.5348346956344,-8.87532620103001,data_tst,4182
Setúbal (Avª Portela) Lavagem Automática,11_927,38.5280162739812,-8.88658579553197,data_tst,927
Setúbal (Avª República Guiné-Bissau 11) Maconde,11_544,38.5307032896293,-8.88723309031457,data_tst,544
Setúbal (Avª República Guiné-Bissau 12) Talho,11_977,38.5306356868344,-8.88755949003074,data_tst,977
Setúbal (Avª Rodrigues Manito 113B),11_56,38.5393856683093,-8.89498409950622,data_tst,56
Setúbal (Avª Rodrigues Manito 128),11_922,38.54378146072,-8.89662787548104,data_tst,922
Setúbal (Avª Rodrigues Manito 151),11_920,38.5410902720225,-8.89536830661913,data_tst,920
Setúbal (Avª Rodrigues Manito 201),11_918,38.5437114473792,-8.89657086354394,data_tst,918
Setúbal (Avª Rodrigues Manito 45),11_907,38.5466919998094,-8.89829476800943,data_tst,907
Setúbal (Avª Rodrigues Manito 69),11_58,38.5354041257891,-8.89362186021032,data_tst,58
Setúbal (Avª Rodrigues Manito 70),11_59,38.5395901963874,-8.89505236552372,data_tst,59
Setúbal (Avª Rodrigues Manito) Farmácia,11_55,38.535295457343,-8.89358622977172,data_tst,55
Setúbal (Avª Rodrigues Manito) Fte Liceu,11_925,38.533737924406,-8.89304575499286,data_tst,925
Setúbal (Avª Rodrigues Manito) IMTT,11_54,38.5409933925926,-8.89535836891248,data_tst,54
Setúbal (Avª Rodrigues Manito) Liceu,11_926,38.5340949405493,-8.89316075599714,data_tst,926
Setúbal (Avª Soeiro Pereira Gomes 58),11_62,38.5252086437401,-8.86220427189172,data_tst,62
Setúbal (Avª Soeiro Pereira Gomes) Cabine Luz,11_4173,38.5228776437757,-8.86443713845492,data_tst,4173
Setúbal (Avª Soeiro Pereira Gomes) Fte Cabine Luz,11_4172,38.522900302664,-8.86418628735053,data_tst,4172
Setúbal (Avª Soeiro Pereira Gomes) Terminal,11_60,38.5259179496799,-8.86188670352913,data_tst,60
Setúbal (Bº Novo Viso) Associação Moradores,11_893,38.524642021069,-8.91222739321241,data_tst,893
Setúbal (Bº Novo Viso) Fte Associação Moradores,11_3519,38.5246398954916,-8.9122364724421,data_tst,3519
Setúbal (Cais Ferry Boat),11_892,38.5218364296406,-8.8844806434205,data_tst,892
Setúbal (EN 10 Km 37500) Qta Santana,11_885,38.5331973067667,-8.90236007944822,data_tst,885
Setúbal (EN 10 Km 38000) Fte Posto Shell,11_1786,38.5303622587228,-8.89872971711374,data_tst,1786
Setúbal (EN 10 Km 38000) Posto Shell,11_1792,38.5307793284009,-8.898832341627,data_tst,1792
Setúbal (Esc Bela Vista),11_1802,38.5219143229737,-8.86746104956458,data_tst,1802
Setúbal (Esc Sec D Manuel Martins),11_1793,38.5229442291751,-8.85588081448707,data_tst,1793
Setúbal (Estr Ciprestes 110),11_1733,38.5387698938755,-8.88526876647512,data_tst,1733
Setúbal (Estr Ciprestes 146) Caldo Verde,11_1732,38.5410459263966,-8.88530216455096,data_tst,1732
Setúbal (Estr Ciprestes 149) Caldo Verde,11_1729,38.5401199408071,-8.88535531800212,data_tst,1729
Setúbal (Estr Ciprestes 19),11_66,38.5297073380794,-8.886048837104,data_tst,66
Setúbal (Estr Ciprestes) (X) Varzinha,11_478,38.5463334990267,-8.88468094874142,data_tst,478
Setúbal (Estr Ciprestes) Estação CP,11_1735,38.5308841195868,-8.88543141487883,data_tst,1735
Setúbal (Estr Ciprestes) Fte (X) Varzinha,11_477,38.5460523754358,-8.88466113480794,data_tst,477
Setúbal (Estr Ciprestes) Fte Oficinas Municipais,11_1734,38.5391846441405,-8.88529842869191,data_tst,1734
Setúbal (Estr Ciprestes) Fte Águas Sado,11_1737,38.5442304957176,-8.88454302477662,data_tst,1737
Setúbal (Estr Ciprestes) Posto Abastecimento,11_1727,38.5334071519799,-8.8842317294312,data_tst,1727
Setúbal (Estr Ciprestes) Águas Sado,11_1739,38.5442754911666,-8.8845425566812,data_tst,1739
Setúbal (Estr Graça) Fte Volvo,11_69,38.5201560206515,-8.87896137668033,data_tst,69
Setúbal (Estr Graça) Volvo,11_70,38.5201723785023,-8.87900771735482,data_tst,70
Setúbal (Estr Vale Mulatas) Colégio,11_5871,38.5432414823608,-8.88028053334614,data_tst,5871
Setúbal (Ferro Engomar) Terminal,11_71,38.5470981922968,-8.8990696798403,data_tst,71
Setúbal (Frangote) Churrasqueira,11_3507,38.5225289232636,-8.86625140519854,data_tst,3507
Setúbal (Frangote) Fte Churrasqueira,11_3888,38.522535766832,-8.86626441528323,data_tst,3888
Setúbal (Fte Esc Sec D Manuel Martins),11_1777,38.5229289567138,-8.85572729227923,data_tst,1777
Setúbal (Fte Esc Secundária Viso),11_3642,38.5227582291659,-8.91566432785024,data_tst,3642
Setúbal (Hospital S Bernardo),11_99,38.5297612553062,-8.88113610157105,data_tst,99
Setúbal (Km 39200) Lgo Combatentes,11_1711,38.5249390220545,-8.89450732600668,data_tst,1711
Setúbal (Lgo Campo Flores 31),11_3912,38.5415165982278,-8.88328645799357,data_tst,3912
Setúbal (Mercado 2 Abril),11_3389,38.5234913298871,-8.86802345142071,data_tst,3389
Setúbal (Monte Belo Norte) Terminal,11_3914,38.5362764490838,-8.87061218894954,data_tst,3914
Setúbal (Nova Sintra) Esc Primária Azeda,11_362,38.5395626692135,-8.87672377865995,data_tst,362
Setúbal (Pcta Lanchôa),11_76,38.527141968395,-8.86633075380325,data_tst,76
Setúbal (Pça Brasil),11_1707,38.530733427883,-8.88706900173592,data_tst,1707
Setúbal (Pça Reboreda 1),11_74,38.5296217472099,-8.90523083648208,data_tst,74
Setúbal (Pça Reboreda 17),11_3915,38.5297149474574,-8.90507872845458,data_tst,3915
Setúbal (Pça Touros),11_1703,38.5288960158466,-8.88246829818864,data_tst,1703
Setúbal (Qta Tomé Dias) Fte Renault,11_489,38.5507627414357,-8.88610117106285,data_tst,489
Setúbal (Qta Tomé Dias) Renault,11_493,38.5511809884564,-8.8859931805751,data_tst,493
Setúbal (Qta Varzinha),11_196,38.5493011694167,-8.88230599791917,data_tst,196
Setúbal (R 4 Caminhos 9),11_78,38.5324441034823,-8.87653121031537,data_tst,78
Setúbal (R Adriano Correia Oliveira),11_1035,38.5322927404657,-8.86524406583336,data_tst,1035
Setúbal (R Adriano Correia Oliveira) Esc,11_80,38.5307988918365,-8.86652040199573,data_tst,80
Setúbal (R Adriano Correia Oliveira) Fte Esc,11_4134,38.5307863164252,-8.86622091530942,data_tst,4134
Setúbal (R Aljubarrota 1),11_82,38.5316985493769,-8.86894582034002,data_tst,82
Setúbal (R Aljubarrota 20),11_83,38.5328631763695,-8.86875245256442,data_tst,83
Setúbal (R Almeida Garrett 14),11_4268,38.5283947756908,-8.88737463206183,data_tst,4268
Setúbal (R Alves Silva 12),11_84,38.526859398578,-8.90023026545254,data_tst,84
Setúbal (R Alves Silva Fte 12),11_85,38.5268592543331,-8.9002082678297,data_tst,85
Setúbal (R Andorinhas 40),11_120,38.5265193335594,-8.86417506831209,data_tst,120
Setúbal (R Andorinhas),11_717,38.5260442567181,-8.86280953659389,data_tst,717
Setúbal (R António José Gamito) Campo Ténis,11_88,38.5329779059426,-8.88985761519874,data_tst,88
Setúbal (R António José Gamito) Charlot,11_89,38.5329567635948,-8.88995960750942,data_tst,89
Setúbal (R Batalha Viso 103) Fte Centro Saúde,11_96,38.5250818806847,-8.90529568339514,data_tst,96
Setúbal (R Batalha Viso 131),11_92,38.5257822082645,-8.90775973140681,data_tst,92
Setúbal (R Batalha Viso 203),11_93,38.5259720841219,-8.90988435225384,data_tst,93
Setúbal (R Batalha Viso 49) Fte Esc,11_94,38.5255607589068,-8.9023120361317,data_tst,94
Setúbal (R Batalha Viso 84),11_95,38.5257833620615,-8.90776285936287,data_tst,95
Setúbal (R Batalha Viso Fte 103) Centro Saúde,11_91,38.5250897600977,-8.90535405152237,data_tst,91
Setúbal (R Batalha Viso) Casa Branca,11_90,38.5259563014667,-8.90993283631391,data_tst,90
Setúbal (R Bombeiros Setúbal 13),11_97,38.5338056228087,-8.87752740977812,data_tst,97
Setúbal (R Cidade Beira 1),11_107,38.5384747979375,-8.89247221269103,data_tst,107
Setúbal (R Cidade Beira 18),11_108,38.538287345342,-8.89242447312639,data_tst,108
Setúbal (R D Pedro F Sardinha 2),11_110,38.5232998781464,-8.87626561813853,data_tst,110
Setúbal (R D Pedro F Sardinha 22),11_111,38.5230596410828,-8.87773010677725,data_tst,111
Setúbal (R D Pedro F Sardinha 31),11_112,38.5230520350842,-8.87775582481075,data_tst,112
Setúbal (R D Pedro F Sardinha) Esc,11_109,38.5233060531129,-8.87606848159191,data_tst,109
Setúbal (R Dr Luis T Macedo Castro 26),11_141,38.5297142778135,-8.87040829961645,data_tst,141
Setúbal (R Dr Luis T Macedo Castro 27),11_142,38.5296958682816,-8.87040765077782,data_tst,142
Setúbal (R Engº Ferreira Dias) (X) R Engº Paulo Ba,11_718,38.5348724296966,-8.86106744730825,data_tst,718
Setúbal (R Engº Mamede Fialho 6),11_149,38.5329322326931,-8.86268658243536,data_tst,149
Setúbal (R Estevas) Chesetúbal,11_123,38.5221019250016,-8.86148423616783,data_tst,123
Setúbal (R Estevão L Velho 19),11_150,38.522930300171,-8.88173576551878,data_tst,150
Setúbal (R Estevão L Velho Fte 19),11_151,38.5243709790859,-8.88232323777478,data_tst,151
Setúbal (R Eça Queiroz 10),11_146,38.5272510756918,-8.86630783418954,data_tst,146
Setúbal (R Eça Queiroz) Taberna Gata,11_145,38.5277057344147,-8.86936037632194,data_tst,145
Setúbal (R Frei Ant Chagas) Fte Igreja Jubileu,11_152,38.528977586381,-8.89768142964336,data_tst,152
Setúbal (R Frei Ant Chagas) Igreja Jubileu,11_153,38.5288907865942,-8.89770289696551,data_tst,153
Setúbal (R Gaivotas 23),11_124,38.5264236663433,-8.86515645015507,data_tst,124
Setúbal (R Gaivotas Fte 8),11_716,38.5253802610959,-8.86339128962804,data_tst,716
Setúbal (R Gama Braga 25),11_155,38.5277217716709,-8.88845042380157,data_tst,155
Setúbal (R Gen Daniel Sousa 110),11_156,38.5303793452592,-8.89831253125064,data_tst,156
Setúbal (R Gen Daniel Sousa 4) Boa Morte,11_157,38.5258867098851,-8.89854398915554,data_tst,157
Setúbal (R Gen Daniel Sousa 97),11_160,38.5303793452592,-8.89831253125064,data_tst,160
Setúbal (R Gen Daniel Sousa) Boa Morte,11_549,38.5256192133391,-8.89854784750331,data_tst,549
Setúbal (R Gil Eanes 16),11_162,38.522624320989,-8.8741584142737,data_tst,162
Setúbal (R Gil Eanes) Jardim,11_161,38.5226239856969,-8.87417240615916,data_tst,161
Setúbal (R Gregório Lopes 7),11_163,38.5404748592848,-8.88455321359116,data_tst,163
Setúbal (R Jorge Sousa 18),11_167,38.5278746671427,-8.89443589473312,data_tst,167
Setúbal (R Jorge Sousa Fte 12),11_166,38.5275098444945,-8.89408037181608,data_tst,166
Setúbal (R José Carlos Maia 113),11_168,38.5227161577744,-8.90333887015088,data_tst,168
Setúbal (R José Carlos Maia 128),11_169,38.5227213859542,-8.90345678110937,data_tst,169
Setúbal (R José Leite Vasconcelos Fte 13),11_4108,38.5289859484922,-8.87416204807112,data_tst,4108
Setúbal (R João Deus Lte 107),11_3502,38.5278350504744,-8.87159247714978,data_tst,3502
Setúbal (R João Deus Lte 136),11_3196,38.5278182966962,-8.87169697132777,data_tst,3196
Setúbal (R Lúcia Encarnação Maracoto Lte 5),11_139,38.5289956886818,-8.87334359385581,data_tst,139
Setúbal (R Marques Costa 5),11_170,38.5220506414134,-8.90172195186737,data_tst,170
Setúbal (R Marques Costa Fte 5),11_171,38.522078076146,-8.90172385405932,data_tst,171
Setúbal (R Melros) (X) (R Andorinhas),11_546,38.5261050813124,-8.86240714886077,data_tst,546
Setúbal (R Monte) Fte Lidl,11_130,38.5220962358987,-8.87234297416884,data_tst,130
Setúbal (R Monte) Lidl,11_131,38.5221069496266,-8.87234820505392,data_tst,131
Setúbal (R Nossa S Carmo 12),11_175,38.5271316017972,-8.90244192409046,data_tst,175
Setúbal (R Nossa S Carmo 25),11_176,38.5285992549085,-8.90289491359258,data_tst,176
Setúbal (R Nossa S Carmo 26),11_177,38.5283913769728,-8.9028697979535,data_tst,177
Setúbal (R Nossa S Carmo) Esc,11_178,38.525907893882,-8.90202700509616,data_tst,178
Setúbal (R Nossa S Carmo) Jardim,11_174,38.527087052091,-8.90242693719814,data_tst,174
Setúbal (R Nova Sintra 52),11_180,38.5379263616234,-8.88131192964855,data_tst,180
Setúbal (R Nova Sintra 8B),11_181,38.5383556123418,-8.87849844728366,data_tst,181
Setúbal (R Oliveira Martins  8),11_182,38.5274388120275,-8.89639319481434,data_tst,182
Setúbal (R Oliveira Martins 17),11_183,38.5274466982798,-8.89627586211326,data_tst,183
Setúbal (R Padre José M N Silva) (X) R Cevedeira,11_4153,38.5240641937753,-8.87336812060184,data_tst,4153
Setúbal (R Padre José M N Silva) Café Angola,11_4154,38.5242611027881,-8.87026130560876,data_tst,4154
Setúbal (R Padre José M N Silva) Fte (X) R Cevedei,11_4175,38.5240663758421,-8.87371309586466,data_tst,4175
Setúbal (R Padre José M N Silva) Fte Café Angola,11_4174,38.5242620208022,-8.87026688790656,data_tst,4174
Setúbal (R Padre José M N Silva) Fte Mercado,11_100,38.5238370069411,-8.86860544206557,data_tst,100
Setúbal (R Pinheirinhos 15),11_4218,38.5322087061912,-8.87963261388888,data_tst,4218
Setúbal (R Piteiras),11_125,38.5214282228205,-8.86086886229755,data_tst,125
Setúbal (R Piteiras) Centro Cultural,11_4124,38.5213984018624,-8.86277499708053,data_tst,4124
Setúbal (R Piteiras) Fte Centro Cultural,11_1214,38.521396879358,-8.8628904334979,data_tst,1214
Setúbal (R Rosmaninho 9),11_188,38.531040956614,-8.86885030185072,data_tst,188
Setúbal (R Rosmaninho Fte 9),11_132,38.5311783286734,-8.86890051721881,data_tst,132
Setúbal (R S Francisco Xavier 111),11_189,38.5249288958,-8.90620523356999,data_tst,189
Setúbal (R S Francisco Xavier 21),11_194,38.5247566829908,-8.90597305304106,data_tst,194
Setúbal (R S Jesus Aflitos 11),11_190,38.5270751930331,-8.90466231546798,data_tst,190
Setúbal (R S Jesus Aflitos 31),11_191,38.5288631128647,-8.9039219622239,data_tst,191
Setúbal (R S Jesus Aflitos Fte 11),11_192,38.5270442906076,-8.90466393352874,data_tst,192
Setúbal (R S Jesus Aflitos Fte 31),11_193,38.52901010189,-8.90393964308242,data_tst,193
Setúbal (R Santiago 7),11_126,38.5271503505134,-8.90575191170642,data_tst,126
Setúbal (R Santiago Fte 7),11_127,38.527148378813,-8.90575347440793,data_tst,127
Setúbal (R Timor),11_128,38.5343931784643,-8.89669658195135,data_tst,128
Setúbal (R Tratado Tordesilhas),11_195,38.5332328915549,-8.86692127562302,data_tst,195
Setúbal (R Vidais 1) Casal Figueiras,11_138,38.5264588895965,-8.91299224506675,data_tst,138
Setúbal (R Vidais 25),11_3643,38.5282142997582,-8.91062353729343,data_tst,3643
Setúbal (R Vidais Fte 25),11_3913,38.5282101287547,-8.91063203719848,data_tst,3913
Setúbal (R Vidais) Esc (X),11_136,38.5286448720097,-8.90849417612481,data_tst,136
Setúbal (R Vidais) Fte Esc (X),11_137,38.5286583871493,-8.90843031176562,data_tst,137
Sintra,11061101,38.79931,-9.38543,data_cp,11061101
Sobreda (Avª República) J Caetano (C C V Atlântico,11_1540,38.6479878972857,-9.18358212085608,data_tst,1540
Sobreda (Avª República) J Caetano (Fte C C V Atlân,11_1541,38.6481370084128,-9.18334533820936,data_sul_fertagus,1541
Sobreda (EN 10-1 Fte 7A) Bº S João,11_3311,38.6484841616634,-9.17831099634641,data_sul_fertagus,3311
Sobreda (EN 10-1) (X) (R Qta Francesa Fte Lte 4),11_3313,38.6502999958702,-9.1937094985008,data_tst,3313
Sobreda (EN 10-1) (X) (R Qta Francesa Lte 4),11_3314,38.6502549559741,-9.1937636085317,data_tst,3314
Sobreda (EN 10-1) (X) Texugo,11_1544,38.6504207329753,-9.18862234779456,data_tst,1544
Sobreda (EN 10-1) Bº S João (EDP),11_1546,38.6484939882671,-9.17832265897312,data_tst,1546
Sobreda (EN 10-1) Fte (X) Texugo,11_1547,38.6504289131172,-9.18863693134484,data_tst,1547
Sobreda (EN 10-1) Fte Pista Municipal Atletismo,11_1548,38.6461571869397,-9.17514105582314,data_tst,1548
Sobreda (EN 10-1) Fte Texugo,11_3304,38.6509984341743,-9.1896570425777,data_tst,3304
Sobreda (EN 10-1) J Caetano,11_1550,38.6486766813964,-9.1837004014026,data_tst,1550
Sobreda (EN 10-1) J Caetano (Escola Básica),11_1551,38.6486387368063,-9.18354628093283,data_tst,1551
Sobreda (EN 10-1) Pista Municipal Atletismo,11_1552,38.6459403318175,-9.17479070981676,data_tst,1552
Sobreda (EN 10-1) Texugo,11_3312,38.6509106753485,-9.18949361693519,data_tst,3312
Sobreda (Lgo 25 Abril) Café Central,11_1554,38.6468694008466,-9.19195597428733,data_sul_fertagus,1554
Sobreda (Lgo 25 Abril) Fte Café Central,11_2361,38.6469370181124,-9.19191095996979,data_sul_fertagus,2361
Sobreda (Lgo António J P Júnior) Fte Jardim Zagalo,11_1555,38.6503669358595,-9.18946914655569,data_sul_fertagus,1555
Sobreda (Lgo António J P Júnior) Jardim Zagalos,11_1556,38.650198492867,-9.18959290553044,data_sul_fertagus,1556
Sobreda (R Jaime Ferreira Dias 25) Dep Água,11_3315,38.6476393398193,-9.19655810346384,data_tst,3315
Sobreda (R Jaime Ferreira Dias 5) Fte Viv C João,11_3316,38.6469424861633,-9.19257223842794,data_tst,3316
Sobreda (R Jaime Ferreira Dias Fte 25) Dep Água,11_3317,38.6476394489346,-9.19657010324006,data_tst,3317
Sobreda (R Liberdade) Fte Igreja,11_1560,38.6488162958419,-9.18958601979858,data_sul_fertagus,1560
Sobreda (R Liberdade) Igreja,11_1561,38.6486924165532,-9.18961221872692,data_sul_fertagus,1561
Sobreda (R Manuel Parada) Esc Prep Elias Garcia,11_3882,38.6480486718272,-9.18610664628122,data_tst,3882
Sobreda (R Manuel Parada) Esc Sec Sobreda,11_3896,38.64809,-9.18621,data_tst,3896
