stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1_3715,,Av. Paulo VI (Igreja),,38.742408,-9.112752,,,,
1_3716,,Av. Paulo VI (Igreja),,38.742463,-9.112935,,,,
1_3717,,Av. Paulo VI (Igreja),,38.743073,-9.111799,,,,
1_3718,,Av. Paulo VI (Igreja),,38.743196,-9.111952,,,,
1_3719,,Av. Paulo VI / R. José Patrocí,,38.74432,-9.110745,,,,
1_3720,,Av. Paulo VI / R. José Patrocí,,38.744363,-9.110927,,,,
1_323,,AV. PE. MANUEL NÓBREGA,,38.742984,-9.133539,,,,
1_18118,,AV. QTA GRANDE/RUA DA ENCOSTA,,38.735657,-9.221672,,,,
1_18119,,AV. QTA GRANDE/RUA DA ENCOSTA,,38.735767,-9.221708,,,,
1_18126,,AV. QUINTA GRANDE,,38.739514,-9.22401,,,,
1_18127,,AV. QUINTA GRANDE,,38.739631,-9.223889,,,,
1_5813,,AV. RAINHA D. AMÉLIA,,38.766773,-9.160661,,,,
1_5816,,AV. RAINHA D. AMÉLIA,,38.766601,-9.159769,,,,
1_5901,,AV. RAINHA D. LEONOR,,38.767189,-9.157922,,,,
1_5902,,AV. RAINHA D. LEONOR,,38.767652,-9.158362,,,,
1_1814,,Av. República,,38.738267,-9.146059,,,,
1_1805,,Av. República,,38.738339,-9.145823,,,,
1_1809,,Av. República,,38.738523,-9.145875,,,,
1_1810,,Av. República,,38.73847,-9.146113,,,,
1_9707,,AV. RESTELO,,38.699177,-9.21431,,,,
1_11204,,AV. RIO JANEIRO / AV. EUA,,38.7489,-9.13674,,,,
1_11205,,AV. RIO JANEIRO / AV. EUA,,38.750241,-9.137289,,,,
1_7404,,AV. RODRIGO DA CUNHA,,38.754854,-9.134221,,,,
1_7405,,AV. RODRIGO DA CUNHA,,38.754709,-9.134115,,,,
1_306,,AV. ROMA (PISCINA),,38.744546,-9.139511,,,,
1_307,,AV. ROMA (PISCINA),,38.744287,-9.139119,,,,
1_208,,AV. ROMA / AV. EUA,,38.749003,-9.142621,,,,
1_203,,AV. ROMA / AV. EUA,,38.750084,-9.142147,,,,
1_204,,AV. ROMA / AV. EUA,,38.750001,-9.142509,,,,
1_205,,AV. ROMA / AV. EUA,,38.749345,-9.142796,,,,
1_11108,,AV. ROVISCO PAIS,,38.735192,-9.139576,,,,
1_7406,,AV. SANTA JOANA PRINCESA,,38.754684,-9.136554,,,,
1_7407,,AV. SANTA JOANA PRINCESA,,38.754592,-9.136384,,,,
1_8703,,AV. TENENTE MARTINS,,38.728823,-9.19052,,,,
1_8704,,AV. TENENTE MARTINS,,38.728692,-9.190766,,,,
1_10913,,AV. URUGUAI,,38.751435,-9.19749,,,,
